DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Viet Nam,2020,300553.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Viet Nam,2021,312268.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Viet Nam,2022,383629.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2015,678.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2016,713.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2017,762.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2018,766.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2019,827.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2020,789.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Vanuatu,2021,821.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2015,745.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2016,789.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2017,785.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2018,762.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2019,815.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2020,724.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2021,725.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Samoa,2022,815.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Yemen,2015,24133.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Yemen,2016,19983.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Yemen,2017,18269.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Yemen,2018,19446.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Yemen,2019,22549.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Yemen,2020,24406.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2015,311931.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2016,292634.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2017,337443.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2018,343384.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2019,347756.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2020,296713.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2021,355262.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,South Africa,2022,385188.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2015,18570.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2016,19560.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2017,22701.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2018,22041.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2019,20656.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2020,15505.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2021,19012.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zambia,2022,27565.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zimbabwe,2019,2446.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zimbabwe,2020,421.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zimbabwe,2021,257.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Zimbabwe,2022,80.1,
